calories,category,fat,carbs,name,restaurant
915,Sandwiches,53,78,Ruby Minis ,Ruby Tuesday
242,Seafood,19,0,Jumbo Skewered Shrimp ,Ruby Tuesday
468,Entrees,25,4,Top Sirloin* ,Ruby Tuesday
397,Chicken,19,10,Chicken Fresco ,Ruby Tuesday
343,Seafood,20,7,Shellfish Trio ,Ruby Tuesday
916,Burgers,63,47,Triple Prime Burger* ,Ruby Tuesday
110,Sides,5,12,Garlic Cheese Biscuit ,Ruby Tuesday
41,Sides,2,4,Fresh Grilled Zucchini ,Ruby Tuesday
265,Seafood,10,5,Blackened Tilapia with mango salsa ,Ruby Tuesday
664,Kid's Meals,31,76,Kid Grilled Cheese ,Ruby Tuesday
113,Kid's Meals,6,8,Sugar Snap Peas ,Ruby Tuesday
1381,Breakfast,65,18,Western Omelet ,Ruby Tuesday
315,Kid's Meals,13,37,Kids French Toast ,Ruby Tuesday
142,Drinks,2,10,Handcrafted Fruit Tea - Raspberry ,Ruby Tuesday
541,Desserts,23,77,Blondie for One ,Ruby Tuesday
195,Drinks,0,12,Freshly Made Lemonade - Pomegranate ,Ruby Tuesday
105,Drinks,2,15,RT Palmer ,Ruby Tuesday
1674,Entrees,96,80,Chicken & Broccoli Pasta (with linguini) ,Ruby Tuesday
476,Entrees,27,12,Petite Sirloin* - F&T ,Ruby Tuesday
53,Sides,2,7,Fresh Steamed Broccoli - F&T ,Ruby Tuesday
678,Entrees,36,54,Petite Parmesan Shrimp Pasta - F&T ,Ruby Tuesday
289,Entrees,12,3,Plain Grilled Petite Sirloin* ,Ruby Tuesday
202,Sides,5,35,Brown-Rice Pilaf ,Ruby Tuesday
306,Appetizers,19,24,Shrimp Fondue ,Ruby Tuesday
377,Salads,10,23,Petite Grilled Chicken Salad ,Ruby Tuesday
300,Soups,10,37,White Bean Chicken Chili ,Ruby Tuesday
434,Seafood,27,7,Salmon Florentine ,Ruby Tuesday
494,Entrees,25,3,Petite Sirloin* & Lobster Tail ,Ruby Tuesday
161,Entrees,13,0,Jumbo Shrimp Skewer add-on - 2 skewers ,Ruby Tuesday
1406,Entrees,95,80,Lobster Carbonara ,Ruby Tuesday
877,Burgers,55,57,Ruby's Classic Burger* ,Ruby Tuesday
259,Sides,2,52,Baked Potato - Plain ,Ruby Tuesday
202,Sides,5,35,Brown-Rice Pilaf ,Ruby Tuesday
1225,Appetizers,75,95,Shrimp Fondue ,Ruby Tuesday
434,Kid's Meals,21,27,Kid Chicken Tenders ,Ruby Tuesday
59,Kid's Meals,0,16,Kid Side of Apples ,Ruby Tuesday
1137,Breakfast,34,194,Cranapple Crepês ,Ruby Tuesday
701,Breakfast,39,58,French Toast ,Ruby Tuesday
94,Drinks,3,9,Handcrafted Fruit Tea - Mango ,Ruby Tuesday
325,Desserts,16,45,Carrot Cake Cupcake ,Ruby Tuesday
200,Desserts,12,23,White Chocolate Macadamia Nut Cookie (each) ,Ruby Tuesday
142,Drinks,2,10,Handcrafted Fruit Tea - Raspberry ,Ruby Tuesday
1204,Burgers,79,73,Boston Blue Triple Prime Burger* ,Ruby Tuesday
390,Chicken,9,25,Barbecue Grilled Chicken - F&T ,Ruby Tuesday
54,Sides,3,6,Roasted Spaghetti Squash - F&T ,Ruby Tuesday
377,Salads,10,23,Petite Grilled Chicken Salad - F&T ,Ruby Tuesday
375,Entrees,15,4,Plain Grilled Top Sirloin* ,Ruby Tuesday
115,Sides,5,12,Asian Dumplings ,Ruby Tuesday
96,Appetizers,7,4,Jumbo Lump Crab Cake ,Ruby Tuesday
279,Seafood,16,18,Petite Jumbo Shrimp Scampi ,Ruby Tuesday
763,Chicken,36,89,Buffalo Chicken Minis ,Ruby Tuesday
240,Seafood,10,0,Creole Catch ,Ruby Tuesday
912,Entrees,71,7,Rib Eye* ,Ruby Tuesday
560,Entrees,29,47,Large Fried Shrimp add-on ,Ruby Tuesday
1253,Entrees,64,88,Chicken & Mushroom Alfredo ,Ruby Tuesday
1136,Burgers,82,47,Triple Prime Bacon Cheddar Burger* ,Ruby Tuesday
136,Sides,8,14,Creamy Mashed Cauliflower ,Ruby Tuesday
45,Sides,2,5,Fresh Grilled Green Beans ,Ruby Tuesday
343,Seafood,20,7,Shellfish Trio ,Ruby Tuesday
444,Kid's Meals,23,41,Kid Fried Shrimp ,Ruby Tuesday
53,Kid's Meals,2,7,Fresh Steamed Broccoli ,Ruby Tuesday
1144,Breakfast,44,22,Spinach & Mushroom Omelet ,Ruby Tuesday
621,Kid's Meals,34,62,Kids Patty Cakes ,Ruby Tuesday
137,Drinks,2,9,Handcrafted Fruit Tea - Peach ,Ruby Tuesday
162,Desserts,3,28,Berry Good Yogurt Parfait ,Ruby Tuesday
203,Drinks,0,8,Freshly Made Lemonade - Mixed Berry ,Ruby Tuesday
94,Drinks,2,13,POM Tea ,Ruby Tuesday
1214,Burgers,81,73,Smokehouse Triple Prime Burger* ,Ruby Tuesday
562,Entrees,31,13,Top Sirloin* - F&T ,Ruby Tuesday
136,Sides,8,14,Creamy Mashed Cauliflower - F&T ,Ruby Tuesday
177,Entrees,9,17,Petite Spaghetti Squash Marinara - F&T ,Ruby Tuesday
291,Seafood,17,0,Plain Grilled Salmon ,Ruby Tuesday
140,Sides,10,6,Sauteed Baby Portabella Mushrooms ,Ruby Tuesday
288,Appetizers,14,18,Four Way Sampler ,Ruby Tuesday
443,Salads,15,24,Petite Carolina Chicken Salad ,Ruby Tuesday
200,Soups,8,22,Chicken Vegetable Harvest Soup ,Ruby Tuesday
560,Seafood,29,47,Louisiana Fried Shrimp ,Ruby Tuesday
462,Entrees,28,3,Petite Sirloin* & Jumbo Skewered Shrimp ,Ruby Tuesday
280,Entrees,15,24,Small Fried Shrimp add-on ,Ruby Tuesday
1418,Entrees,77,111,Parmesan Chicken Pasta ,Ruby Tuesday
1175,Burgers,73,82,Smokehouse Burger* ,Ruby Tuesday
418,Sides,17,54,Baked Potato - with butter & sour cream ,Ruby Tuesday
78,Sides,5,5,Fresh Grilled Asparagus (when in season) ,Ruby Tuesday
244,Sandwiches,4,4,Asian Chicken Lettuce Wraps ,Ruby Tuesday
464,Kid's Meals,33,18,Kid Chop Steak ,Ruby Tuesday
27,Kid's Meals,0,7,Kid Side of Grapes ,Ruby Tuesday
1007,Breakfast,58,58,Bella Chicken Crepê ,Ruby Tuesday
541,Kid's Meals,35,33,Kids Eggscellent Combo ,Ruby Tuesday
142,Drinks,2,9,Handcrafted Fruit Tea - Wild Berry ,Ruby Tuesday
1220,Desserts,53,179,Cupcakes - Four Pack (2 of each) ,Ruby Tuesday
203,Drinks,0,9,Freshly Made Lemonade - Blackberry ,Ruby Tuesday
152,Drinks,0,9,Peach Splash ,Ruby Tuesday
736,Burgers,43,62,Jumbo Lump Crab Burger ,Ruby Tuesday
1001,Entrees,54,75,Parmesan Shrimp Pasta (with linguini) ,Ruby Tuesday
480,Sandwiches,18,59,"6"" Meatball Marinara",Subway
380,Sandwiches,8,52,"6"" Tuscan Chicken Melt",Subway
300,Salads,18,15,Chipotle Steak & Cheese Salad,Subway
250,Salads,16,13,Turkey Jalapeno Melt Salad,Subway
220,Desserts,10,30,Chocolate Chunk Cookie,Subway
100,Soups,1,12,Chicken Noodle (8 oz),Subway
220,Soups,11,23,Loaded Baked Potato (8 oz),Subway
200,Breakfast Sandwiches,8,23,"Egg White with Cheese and Avocado 3"" Flatbread",Subway
430,Breakfast Sandwiches,13,48,"6"" Sunrise Subway Melt ®  (with Egg White) Omelet Sandwich",Subway
240,Breakfast Sandwiches,12,23,"Bacon, Egg & Cheese with Avocado 3"" Flatbread",Subway
410,Sandwiches,16,46,"6"" Italian B.M.T.®",Subway
430,Sandwiches,18,48,"6"" Turkey Jalapeno Melt",Subway
280,Sandwiches,4,46,"6"" Turkey Breast & Ham",Subway
180,Sandwiches,2,30,Turkey Breast Mini Sub,Subway
300,Salads,18,15,Chipotle Chicken & Cheese Salad,Subway
270,Salads,10,16,Steak & Bacon Melt Salad,Subway
220,Desserts,10,30,Chocolate Chip Cookie,Subway
350,Soups,24,17,Beef Chili (8 oz),Subway
90,Soups,2,14,Green Chili and Tomato (8 oz),Subway
200,Breakfast Sandwiches,8,23,"Egg White with Cheese and Avocado 3"" Flatbread",Subway
390,Breakfast Sandwiches,10,47,"6"" Steak, Egg (White) & Cheese Omelet Sandwich",Subway
390,Breakfast Sandwiches,13,46,"6"" Western, Egg & Cheese Omelet Sandwich",Subway
360,Sandwiches,12,46,"6"" Cold Cut Combo",Subway
370,Sandwiches,11,47,"6"" Subway Melt® (includes cheese)",Subway
330,Salads,16,17,Big Philly Cheesesteak Salad,Subway
260,Salads,14,13,Sriracha Chicken Melt Salad,Subway
35,Desserts,0,9,Apple Slices - 1 package,Subway
220,Desserts,12,28,Sugar Cookie,Subway
180,Soups,10,16,Creamy Wild and Brown Rice (8 oz),Subway
230,Breakfast Sandwiches,10,22,"Breakfast B.M.T. ® Melt (with Egg White) 3"" Flatbread",Subway
350,Breakfast Sandwiches,9,45,"6"" Egg White & Cheese (with ham) Omelet Sandwich",Subway
430,Breakfast Sandwiches,15,47,"6"" Steak, Egg & Cheese Omelet Sandwich",Subway
580,Sandwiches,26,60,"6"" Fritos® Chicken Enchilada Melt",Subway
480,Sandwiches,25,44,"6"" Tuna",Subway
200,Sandwiches,3,30,Roast Beef Mini Sub,Subway
270,Salads,8,25,Chicken Cordon Bleu Melt Salad,Subway
300,Salads,16,17,Sriracha Steak Melt Salad,Subway
200,Desserts,8,32,Birthday Berry Cookie,Subway
220,Desserts,11,29,White Macadamia Nut Cookie,Subway
150,Soups,7,15,Golden Broccoli and Cheese (8 oz),Subway
170,Breakfast Sandwiches,5,21,"Egg (White) & Cheese 3"" Flatbread",Subway
380,Breakfast Sandwiches,13,47,"6"" Egg White with Cheese and Avocado Omelet Sandwich",Subway
470,Breakfast Sandwiches,17,48,"6"" Sunrise Subway Melt ® Omelet Sandwich",Subway
410,Sandwiches,9,53,"6"" Chicken Cordon Bleu Melt",Subway
500,Sandwiches,16,51,"6"" Steak & Bacon Melt",Subway
320,Sandwiches,5,47,"6"" Oven Roasted Chicken",Subway
260,Salads,19,16,B.L.T. with Avocado Salad,Subway
510,Salads,36,26,Fritos® Chicken Enchilada Melt Salad,Subway
490,Pizzas,25,43,Spicy Italian Flatizza™,Subway
220,Desserts,12,26,Peanut Butter Cookie,Subway
190,Breakfast Sandwiches,7,21,"Bacon, Egg (White) and Cheese 3"" Flatbread",Subway
450,Breakfast Sandwiches,17,46,"6"" Breakfast B.M.T.® Melt (with Egg White) Omelet Sandwich",Subway
490,Breakfast Sandwiches,22,46,"6"" Breakfast B.M.T.® Melt Omelet Sandwich",Subway
210,Breakfast Sandwiches,8,22,"Steak, Egg and Cheese 3"" Flatbread",Subway
320,Sandwiches,9,43,"6"" B.L.T.",Subway
480,Sandwiches,24,46,"6"" Spicy Italian",Subway
230,Salads,7,23,Tuscan Chicken Salad,Subway
110,Salads,2,12,Turkey Breast Salad,Subway
210,Desserts,9,30,Double Chocolate Cookie,Subway
350,Soups,24,17,Chili Con Carne (10 oz),Subway
90,Soups,1,17,Minestrone (8 oz),Subway
190,Breakfast Sandwiches,6,22,"Steak, Egg (White) and Cheese 3"" Flatbread",Subway
350,Breakfast Sandwiches,9,46,"6"" Western, Egg (White) & Cheese Omelet Sandwich",Subway
210,Breakfast Sandwiches,9,21,"Bacon, Egg and Cheese 3"" Flatbread",Subway
570,Sandwiches,28,47,"6"" Chicken & Bacon Ranch Melt (includes cheese)",Subway
430,Sandwiches,14,49,"6"" Sriracha Steak Melt",Subway
250,Salads,8,23,Applewood Pulled Pork Salad,Subway
500,Pizzas,26,43,Pepperoni Flatizza™,Subway
200,Desserts,8,30,Oatmeal Raisin Cookie,Subway
220,Breakfast Sandwiches,9,23,"Bacon, Egg (white) & Cheese with Avocado 3"" Flatbread",Subway
370,Breakfast Sandwiches,11,45,"6"" Bacon, Egg (White) and Cheese Omelet Sandwich",Subway
390,Breakfast Sandwiches,13,45,"6"" Black Forest Ham, Egg & Cheese Omelet Sandwich",Subway
190,Breakfast Sandwiches,7,21,"Egg & Cheese 3"" Flatbread",Subway
550,Sandwiches,26,53,"6"" Chipotle Steak & Cheese with Avocado",Subway
380,Sandwiches,10,48,"6"" Steak and Cheese",Subway
320,Sandwiches,5,45,"6"" Roast Beef",Subway
400,Salads,29,12,Big Hot Pastrami Melt Salad,Subway
380,Salads,31,13,Spicy Tuna Salad,Subway
230,Salads,3,32,Sweet Onion Chicken Teriyaki Salad,Subway
410,Pizzas,17,44,Veggie Flatizza™,Subway
200,Desserts,9,29,Raspberry Cheesecake Cookie,Subway
180,Breakfast Sandwiches,5,22,"Black Forest Ham, Egg White & Cheese 3"" Flatbread",Subway
320,Breakfast Sandwiches,8,44,"6"" Egg (White) & Cheese Omelet Sandwich",Subway
360,Breakfast Sandwiches,12,44,"6"" Egg & Cheese Omelet Sandwich",Subway
240,Breakfast Sandwiches,10,23,"Sunrise Subway Melt® 3"" Flatbread",Subway
580,Sandwiches,31,47,"6"" Big Hot Pastrami",Subway
520,Sandwiches,28,46,"6"" Spicy Tuna",Subway
110,Salads,3,12,Black Forest Ham Salad,Subway
60,Salads,1,10,Veggie Delite® Salad,Subway
200,Desserts,7,32,Gingerbread Cookie,Subway
200,Soups,11,20,Clam Chowder (8 oz),Subway
150,Soups,7,18,Poblano Corn Chowder (8 oz),Subway
220,Breakfast Sandwiches,8,23,"Sunrise Subway Melt® (with Egg White) 3"" Flatbread",Subway
410,Breakfast Sandwiches,16,45,"6"" Bacon, Egg & Cheese Omelet Sandwich",Subway
200,Breakfast Sandwiches,8,22,"Black Forest Ham, Egg & Cheese 3"" Flatbread",Subway
500,Sandwiches,17,51,"6"" Big Philly Cheesesteak",Subway
400,Sandwiches,11,46,"6"" Sriracha Chicken Melt",Subway
220,Salads,3,23,Chicken Teriyaki with Spinach,Subway
390,Pizzas,16,42,Cheese Flatizza™,Subway
210,Desserts,10,32,M & M™ Cookie,Subway
90,Soups,2,15,Vegetable Beef (8 oz),Subway
430,Breakfast Sandwiches,17,48,"6"" Bacon, Egg (white) & Cheese with Avocado Omelet Sandwich",Subway
470,Breakfast Sandwiches,21,48,"6"" Bacon, Egg & Cheese with Avocado Omelet Sandwich",Subway
250,Breakfast Sandwiches,12,22,"Breakfast B.M.T. ® Melt (with regular egg) 3"" Flatbread",Subway
150,Drinks,0,39,Classic Limeade Sparkler 16 oz,Taco Bell
550,Burritos,22,68,Beefy 5-Layer Burrito,Taco Bell
370,Mexican Food,21,29,Chalupa Supreme - Chicken,Taco Bell
150,Tacos,8,13,Fresco Crunchy Taco,Taco Bell
440,Mexican Food,25,42,Nachos Supreme,Taco Bell
480,Mexican Food,27,40,Cheese Quesadilla,Taco Bell
540,Mexican Food,31,47,Mexican Pizza,Taco Bell
200,Tacos,12,15,Crunchy Taco Supreme®,Taco Bell
250,Tacos,14,19,Grilled Steak Soft Taco,Taco Bell
280,Sides,17,29,Cheesy Nachos,Taco Bell
270,Drinks,0,66,Cherry Limeade Sparkler 20 oz,Taco Bell
370,Burritos,11,56,Bean Burrito,Taco Bell
820,Burritos,36,92,XXL Grilled Stuft Burrito - Steak,Taco Bell
780,Mexican Food,43,79,Nachos BellGrande®,Taco Bell
180,Sides,7,20,Pintos n Cheese,Taco Bell
270,Mexican Food,14,21,MexiMelt®,Taco Bell
170,Tacos,10,12,Crunchy Taco,Taco Bell
150,Tacos,8,13,Fresco Crunchy Taco,Taco Bell
190,Sides,9,18,Cheese Roll-Up,Taco Bell
280,Drinks,0,70,Strawberry Frutista Freeze®,Taco Bell
380,Burritos,17,41,Chili Cheese Burrito,Taco Bell
350,Burritos,8,50,Fresco Burrito Supreme® – Chicken,Taco Bell
270,Mexican Food,10,29,Gordita Supreme® - Chicken,Taco Bell
170,Sides,7,26,Cinnamon Twists,Taco Bell
540,Mexican Food,21,71,Crunchwrap Supreme®,Taco Bell
780,Salads,42,74,Fiesta Taco Salad-Beef,Taco Bell
320,Tacos,14,37,Double Decker® Taco,Taco Bell
990,Mexican Food,61,89,Volcano Nachos,Taco Bell
200,Tacos,9,19,Soft Taco-Beef,Taco Bell
230,Drinks,0,57,Strawberry Frutista Freeze® 16 oz,Taco Bell
350,Burritos,9,57,Fresco Bean Burrito,Taco Bell
340,Burritos,9,50,Fresco Burrito Supreme® – Steak,Taco Bell
270,Mexican Food,11,29,Gordita Supreme® - Steak,Taco Bell
340,Mexican Food,14,32,Enchirito® - Chicken,Taco Bell
730,Salads,35,70,Fiesta Taco Salad-Chicken,Taco Bell
230,Tacos,16,14,Volcano Taco,Taco Bell
230,Drinks,0,60,Classic Limeade Sparkler 20 oz,Taco Bell
420,Burritos,16,53,Burrito Supreme® - Beef,Taco Bell
360,Mexican Food,21,29,Chalupa Supreme - Steak,Taco Bell
150,Tacos,4,19,Fresco Grilled Steak Soft Taco,Taco Bell
990,Mexican Food,61,89,Volcano Nachos,Taco Bell
190,Mexican Food,9,18,Cheese Roll-Up,Taco Bell
520,Mexican Food,28,41,Steak Quesadilla,Taco Bell
350,Tacos,16,40,DOUBLE DECKER® Taco Supreme®,Taco Bell
230,Tacos,11,22,Soft Taco Supreme® – Beef,Taco Bell
170,Sides,7,26,Cinnamon Twists,Taco Bell
250,Drinks,0,62,Mango Strawberry Frutista Freeze® 16 oz,Taco Bell
390,Burritos,13,52,Burrito Supreme® - Steak,Taco Bell
350,Burritos,9,57,Fresco Bean Burrito,Taco Bell
490,Mexican Food,29,39,Cheesy Gordita Crunch,Taco Bell
290,Sides,17,32,Cheesy Fiesta Potatoes,Taco Bell
380,Burritos,17,41,Chili Cheese Burrito,Taco Bell
580,Salads,29,59,Express Taco Salad w/ Chips,Taco Bell
200,Tacos,11,15,Doritos® Locos Tacos Supreme,Taco Bell
780,Burritos,41,80,Volcano Burrito,Taco Bell
170,Tacos,10,12,Crunchy Taco,Taco Bell
300,Drinks,0,75,Mango Strawberry Frutista Freeze®,Taco Bell
400,Burritos,12,52,Burrito Supreme® - Chicken,Taco Bell
390,Mexican Food,24,31,Chalupa Supreme–Beef,Taco Bell
180,Tacos,7,20,Fresco Soft Taco,Taco Bell
310,Sides,15,39,Caramel Apple Empanada,Taco Bell
530,Mexican Food,28,41,Chicken Quesadilla,Taco Bell
250,Mexican Food,10,30,Tostada,Taco Bell
170,Tacos,9,13,Doritos® Locos Tacos,Taco Bell
200,Tacos,9,19,Soft Taco-Beef,Taco Bell
270,Tacos,13,31,Crispy Potato Soft Taco,Taco Bell
310,Drinks,0,75,Berry Pomegranate Frutista Freeze®,Taco Bell
540,Burritos,26,59,1/2 lb.* Cheesy Potato Burrito,Taco Bell
430,Burritos,18,48,Grilled Chicken Burrito,Taco Bell
300,Mexican Food,14,31,Gordita Supreme® – Beef,Taco Bell
330,Mexican Food,14,32,Enchirito® - Steak,Taco Bell
720,Salads,36,70,Fiesta Taco Salad-Steak,Taco Bell
370,Burritos,11,56,Bean Burrito,Taco Bell
250,Drinks,0,62,Berry Pomegranate Frutista Freeze® 16 oz,Taco Bell
460,Burritos,18,53,1/2 lb.* Combo Burrito,Taco Bell
880,Burritos,42,95,XXL Grilled Stuft Burrito - Beef,Taco Bell
280,Mexican Food,17,29,Cheesy Nachos,Taco Bell
360,Mexican Food,17,34,Enchirito® – Beef,Taco Bell
180,Tacos,6,18,Chicken Soft Taco,Taco Bell
550,Burritos,22,68,Beefy 5-Layer Burrito,Taco Bell
180,Drinks,0,44,Cherry Limeade Sparkler 20 oz,Taco Bell
510,Burritos,19,69,7-Layer Burrito,Taco Bell
840,Burritos,35,92,XXL Grilled Stuft Burrito - Chicken,Taco Bell
330,Mexican Food,20,31,Nachos,Taco Bell
580,Salads,29,59,Express Taco Salad w/ Chips,Taco Bell
270,Tacos,13,31,Crispy Potato Soft Taco,Taco Bell
310,Desserts,15,39,Caramel Apple Empanada,Taco Bell
327,Burritos,18,33,Chicken Potato Burrito ,Taco Bueno
759,Salads,48,58,Beef Nacho Salad ,Taco Bueno
230,Tacos,11,20,Flame-Grilled Steak Fajita Taco ,Taco Bueno
401,Mexican Food,24,32,Tostada ,Taco Bueno
180,Tacos,6,19,BC Soft Chicken Taco With Pico De Gallo (no cheese),Taco Bueno
130,Kid's Meals,0,34,Strawberry Smoothie,Taco Bueno
460,Breakfast Tacos,22,47,Potato Egg Burrito ,Taco Bueno
510,Burritos,29,41,Beef Burrito,Taco Bueno
457,Mexican Food,22,49,Muchaco Without Cheddar Cheese,Taco Bueno
170,Tacos,9,12,Chicken Crispy Taco ,Taco Bueno
572,Mexican Food,35,47,Cheese Nachos ,Taco Bueno
219,Mexican Food,11,23,Kids Cheese Quesadilla ,Taco Bueno
143,Kid's Meals,10,5,Party Taco®,Taco Bueno
317,Sides,17,30,Small Refried Beans (Available only with Platters) ,Taco Bueno
250,Breakfast Tacos,15,19,Sausage Egg Taco ,Taco Bueno
604,Burritos,29,67,Bean Burrito,Taco Bueno
392,Mexican Food,20,38,Muchaco Without Refried Beans,Taco Bueno
210,Tacos,12,12,Beef Crispy Taco ,Taco Bueno
477,Entrees,26,43,Chicken Bueno Chilada® ,Taco Bueno
274,Mexican Food,15,23,Mini Cheese Quesadilla ,Taco Bueno
60,Soups,2,7,BC Chicken Tortilla Soup- Cup Without Tortilla Strips and cheese ,Taco Bueno
235,Sides,6,41,Small Mexican Rice (Available only with Platters) ,Taco Bueno
230,Breakfast Tacos,10,24,Potato Egg Taco ,Taco Bueno
490,Burritos,15,70,Black Bean Burrito ,Taco Bueno
237,Soups,11,19,Chicken Tortilla Soup - Bowl ,Taco Bueno
180,Tacos,7,18,Chicken Taco Rollup™ ,Taco Bueno
823,Mexican Food,51,49,Beef Quesadilla ,Taco Bueno
440,Burritos,10,71,BC Vegetarian Black Bean Burrito Without Sour Cream and cheese ,Taco Bueno
90,Sides,0,18,Black Beans - Platter Portion ,Taco Bueno
279,Sides,21,10,Queso ,Taco Bueno
560,Breakfast Tacos,32,37,Meat Lovers Burrito ,Taco Bueno
496,Mexican Food,25,49,Beef Muchaco® ,Taco Bueno
117,Soups,6,11,Chicken Tortilla Soup - Cup ,Taco Bueno
523,Entrees,32,42,Beef Bueno Chilada® ,Taco Bueno
761,Mexican Food,44,50,Chicken Quesadilla ,Taco Bueno
148,Soups,6,11,BC Chicken Tortilla Soup- Bowl Without Tortilla Strips and cheese ,Taco Bueno
634,Sides,34,60,Refried Beans ,Taco Bueno
240,Breakfast Tacos,13,18,Bacon Egg Taco ,Taco Bueno
374,Burritos,18,43,Party Burrito® ,Taco Bueno
713,Salads,43,59,Chicken Nacho Salad ,Taco Bueno
190,Tacos,9,18,Beef Taco Rollup™ ,Taco Bueno
709,Mexican Food,42,48,Cheese Quesadilla ,Taco Bueno
210,Tacos,9,21,BC Steak Fajita Taco With Pico De Gallo (no cheese),Taco Bueno
180,Sides,0,36,Black Beans - Side Portion ,Taco Bueno
469,Sides,12,83,Mexican Rice ,Taco Bueno
440,Breakfast Tacos,23,37,Sausage Egg Burrito ,Taco Bueno
358,Burritos,21,32,Beef Potato Burrito ,Taco Bueno
838,Salads,57,53,Chicken Taco Salad ,Taco Bueno
210,Tacos,8,19,Flame-Grilled Chicken Fajita Taco ,Taco Bueno
1505,Mexican Food,90,128,Chicken Mucho Nachos® ,Taco Bueno
200,Tacos,9,19,BC Soft Beef Taco With Pico De Gallo (no cheese),Taco Bueno
180,Kid's Meals,7,18,Chicken Taco Rollup™,Taco Bueno
490,Breakfast Tacos,26,36,Bacon Egg Burrito ,Taco Bueno
772,Burritos,46,57,Beef Big Ol' Burrito (B.O.B.™),Taco Bueno
387,Mexican Food,18,40,Chicken Muchaco® ,Taco Bueno
245,Tacos,14,18,Beef Soft Taco ,Taco Bueno
210,Desserts,11,24,Cheesecake Chimichanga ,Taco Bueno
190,Tacos,6,20,BC Chicken Fajita Taco With Pico De Gallo (no cheese) ,Taco Bueno
219,Kid's Meals,11,23,Kids Cheese Quesadilla,Taco Bueno
195,Shakes,0,51,Strawberry,Taco Bueno
310,Breakfast Tacos,20,19,Meat Lovers Taco ,Taco Bueno
607,Burritos,30,53,Chicken Big Ol' Burrito (B.O.B.™),Taco Bueno
348,Mexican Food,14,39,Muchaco Without Cheddar Cheese,Taco Bueno
184,Tacos,8,19,Chicken Soft Taco ,Taco Bueno
1086,Sides,62,105,MexiDips & Chips® ,Taco Bueno
170,Tacos,9,12,BC Crispy Beef Taco With Pico De Gallo (no cheese),Taco Bueno
374,Kid's Meals,18,43,Party Burrito®,Taco Bueno
325,Shakes,0,85,Strawberry,Taco Bueno
280,Breakfast Tacos,22,18,Potato Stix ,Taco Bueno
564,Burritos,29,54,Combination Burrito ,Taco Bueno
1043,Salads,75,58,Beef Taco Salad ,Taco Bueno
143,Tacos,10,5,Party Taco® ,Taco Bueno
1567,Mexican Food,97,127,Beef Mucho Nachos® ,Taco Bueno
150,Tacos,6,12,BC Crispy Chicken Taco With Pico De Gallo (no cheese),Taco Bueno
190,Kid's Meals,9,18,Beef Taco Rollup™,Taco Bueno
910,Breakfast,59,51,Bacon Egg Quesadilla ,Taco Bueno
670,Burgers,37,41,Son of Baconator®,Wendy's
270,Chicken,18,14,6-piece Chicken Nuggets,Wendy's
310,French Fries,15,40,Small French Fries,Wendy's
780,Salads,51,40,Spicy Chicken Caesar Salad,Wendy's
290,Shakes,7,48,Small Original Chocolate Frosty™,Wendy's
560,Shakes,14,93,Large Vanilla Frosty™,Wendy's
290,Shakes,6,53,Vanilla Frosty Waffle Cone,Wendy's
460,Burgers,25,27,Double Stack™,Wendy's
290,Burgers,13,26,Jr. Cheeseburger,Wendy's
40,Desserts,0,9,Apple Slices,Wendy's
380,Salads,13,33,Asian Cashew Chicken Salad,Wendy's
350,Burgers,19,28,Jr. Cheeseburger Deluxe,Wendy's
450,Chicken,30,24,10-piece Chicken Nuggets,Wendy's
500,French Fries,24,65,Large French Fries,Wendy's
200,Salads,13,19,Garden Side Salad,Wendy's
540,Sides,21,66,Bacon Cheese Potato,Wendy's
260,Burgers,10,25,Jr. Hamburger,Wendy's
430,Chicken,28,23,10-piece Spicy Chicken Nuggets,Wendy's
530,French Fries,28,55,Chili Cheese Fries,Wendy's
250,Salads,17,18,Caesar Side Salad,Wendy's
410,Wraps,24,31,Crispy Chicken Caesar Wrap,Wendy's
390,Burgers,22,26,JBC (Jr. Bacon Cheeseburger),Wendy's
260,Chicken,17,14,6-piece Spicy Chicken Nuggets,Wendy's
410,French Fries,20,52,Medium French Fries,Wendy's
440,Salads,27,28,Spicy Chicken Caesar Salad Half-Size,Wendy's
440,Sides,14,67,Broccoli Cheese Potato,Wendy's
540,Shakes,12,97,Small Strawberry Frosty™ Shake,Wendy's
300,Shakes,6,54,Chocolate Frosty Waffle Cone,Wendy's
940,Burgers,56,41,Baconator®,Wendy's
170,Chicken,11,9,4-piece Spicy Chicken Nuggets,Wendy's
220,French Fries,11,28,Value French Fries,Wendy's
340,Salads,18,28,Apple Pecan Chicken Salad Half-Size,Wendy's
480,Sandwiches,23,51,Premium Cod Fillet Sandwich,Wendy's
390,Shakes,10,65,Medium Vanilla Frosty™,Wendy's
